longitude,latitude,elevation,slope,rainfall,lst,ndvi,twi,smi,rf_predictions,,svr_predictions,gbr_predictions,dtr_predictions
-46.82075037,-10.29074567,406,0.70800865,16706.4919,35.80649996,0.3320545,15.34986109,0.888190254,8.398888218,,8.245442649,7.633968794,6.520275635
-48.5188766,-9.386760606,246,0.8039775,19508.74032,34.55208662,0.42019218,14.99318615,0.878885452,8.397166006,,8.245442649,7.389770366,6.520275635
-49.84159039,-9.383976117,183,0.27984244,20058.54456,34.65234854,0.46252987,16.65819391,0.87962916,8.40248159,,8.245442649,7.334811168,6.520275635
-50.22082061,-12.86253486,215,0.055361576,18087.14342,38.27260139,0.45019224,17.44172515,0.906482937,8.405639414,,8.245442649,7.337642248,6.520275635
-47.85901636,-11.38793781,377,0.7462703,17460.18598,33.99836738,0.36816227,15.44517127,0.874778155,8.396262956,,8.245442649,6.952325002,6.520275635
-48.14139675,-5.667094195,102,0.5919813,19061.75804,33.0285042,0.50687134,25.38863974,0.867584047,8.397226206,,8.245442649,7.389770366,6.520275635
-48.26605014,-9.848734954,401,1.6894884,18323.03738,31.2502793,0.53004843,18.75438626,0.854393793,8.399035755,,8.245442649,7.347523224,6.520275635
-46.61451796,-9.466894234,482,1.3915143,15061.13676,31.79203547,0.31761461,16.30537254,0.858412352,8.402435449,,8.245442649,7.591267151,6.520275635
-47.87970825,-5.707502636,203,1.3402781,17317.76829,32.3440457,0.5178432,16.34311286,0.862506972,8.399854899,,8.245442649,7.347523224,6.520275635
-48.93091296,-7.808944063,185,0.46373534,19602.25039,35.44248083,0.4589915,14.99318615,0.885490087,8.396323922,,8.245442649,7.358869455,6.520275635
-48.72051377,-8.220285006,293,0.7111782,20193.52181,31.40067218,0.45343316,17.89930626,0.855509356,8.398795801,,8.245442649,7.389770366,6.520275635
-48.04429565,-5.492688555,130,0.23187147,18424.90033,31.89628508,0.44461584,16.37948051,0.85918564,8.404823675,,8.245442649,7.321952693,6.520275635
-46.87422687,-8.091479181,330,4.5361743,17767.05306,28.61498588,0.47680658,15.81986472,0.834846103,8.34148213,,8.245442649,7.218418434,6.520275635
-48.80352566,-11.88252078,290,0.9098636,17890.11314,34.46150909,0.43877512,14.99318615,0.878213579,8.396453716,,8.245442649,7.389770366,6.520275635
-47.55992906,-10.48609408,332,0.89354527,17584.75185,31.25711534,0.47044536,15.53218265,0.854444501,8.400184317,,8.245442649,7.389770366,6.520275635
-47.03157995,-12.3062858,358,0.4042561,15877.23742,33.93114632,0.4024103,15.24450057,0.874279533,8.401228797,,8.245442649,7.333903512,6.520275635
-47.75001901,-9.407419572,254,0.55025226,18004.0174,27.53147354,0.4864437,15.34986109,0.826808985,8.399518791,,8.245442649,7.389770366,6.520275635
-49.18920333,-9.036377744,205,0.5914287,20908.03805,34.5144884,0.52570117,17.86755756,0.878606562,8.397512814,,8.245442649,7.389770366,6.520275635
-50.5259635,-12.48684451,206,0.03864545,18306.74423,29.95826774,0.48212743,16.9390963,0.844810101,8.405553955,,8.245442649,7.351095284,6.520275635
-46.66938257,-7.929444526,303,0.6232075,16232.36803,31.96171575,0.5084564,20.24770089,0.859670982,8.399854899,,8.245442649,7.389770366,6.520275635
-48.42908086,-7.840132179,240,0.25973046,21107.94921,28.62182192,0.48929125,17.01756791,0.834896811,8.405546665,,8.245442649,7.334811168,6.520275635
-47.81864278,-5.792374604,209,0.39943284,17396.4399,32.99688752,0.40020508,14.99318615,0.867349526,8.401228797,,8.245442649,7.333903512,6.520275635
-50.55592076,-12.2926125,203,0,17444.96124,34.74691376,0.38558653,14.43357036,0.880330612,8.402186484,,8.245442649,6.896915179,6.520275635
-47.44278953,-9.556914519,268,1.0463102,17746.06196,31.97262086,0.40787563,18.90234792,0.859751872,8.399508091,,8.245442649,7.389770366,6.520275635
-47.20328108,-12.38434272,356,0.39446682,14994.72517,34.7632443,0.44365034,22.00169133,0.880451746,8.400516506,,8.245442649,7.333903512,6.520275635
-48.44011021,-12.05111128,267,0.64277333,17950.08597,35.37412043,0.31794208,17.67224881,0.884983013,8.399927374,,8.245442649,7.633968794,6.520275635
-47.75962118,-6.680531619,273,1.2027838,17877.74615,27.82200524,0.42068985,17.79220813,0.828964048,8.399508091,,8.245442649,7.389770366,6.520275635
-46.70938947,-11.63711516,591,1.0698222,16831.70499,34.68880742,0.36012447,18.4225544,0.879899599,8.396675834,,8.245442649,6.952325002,6.520275635
-46.68275527,-9.93045175,385,2.5252864,15880.87237,40.27043408,0.27788693,18.50259711,0.921302165,8.396272383,,8.245442649,7.339302132,6.520275635
-47.31882864,-10.77678757,355,0.9841438,17753.07228,34.79544964,0.47406355,15.12671754,0.880690634,8.397352359,,8.245442649,7.389770366,6.520275635
-47.74931346,-10.6832643,406,2.3759236,17316.27371,29.20972136,0.47372448,15.88048934,0.839257644,8.394804546,,8.245442649,7.281108846,6.520275635
-50.13272617,-12.29554772,202,0.12479015,17285.53067,33.82720346,0.49134105,21.38318709,0.873508521,8.404752994,,8.245442649,7.367108978,6.520275635
-48.64714775,-7.688935477,286,1.7501254,20193.48766,35.07162566,0.4255877,14.83903547,0.882739212,8.396346862,,8.245442649,7.347523224,6.520275635
-47.94952508,-9.827127303,300,0.36134943,18294.5868,36.07652354,0.3108411,16.18277021,0.890193195,8.403826315,,8.245442649,7.278920414,6.520275635
-47.65164237,-7.013654216,314,2.0812685,17807.38081,29.33277008,0.3402228,14.65671391,0.840170377,8.39650568,,8.245442649,7.524852773,6.520275635
-47.24838439,-11.7567275,390,0.15458144,16227.69563,31.94755538,0.5540917,16.34311286,0.859565945,8.41218523,,8.245442649,7.322505439,6.520275635
-47.5134625,-9.126451782,231,0.197151,18841.0695,0,0.37615848,18.7610088,0,8.436977051,,8.245442649,6.82592189,6.520275635
-47.66124746,-13.15548669,336,0.99354404,15388.17609,33.6827702,0.46838716,18.87622161,0.872437165,8.396785696,,8.245442649,7.389770366,6.520275635
-49.83372727,-9.318989614,183,0.478385,20039.03792,36.46617782,0.39220932,15.93764775,0.893083515,8.397036212,,8.245442649,7.358869455,6.520275635
-46.79311318,-10.58076903,461,1.0001845,16720.84413,37.09851152,0.40673262,15.44517127,0.897773947,8.397000016,,8.245442649,7.390224867,6.520275635
-50.7189441,-11.51207359,190,0.07729086,17130.14401,30.23512736,0.44476974,14.99318615,0.846863749,8.407761098,,8.245442649,7.489017925,6.520275635
-50.25918645,-10.46418236,178,0.03864545,18186.66213,32.53374581,0.4442262,20.61823458,0.863914102,8.404350064,,8.245442649,7.351095284,6.520275635
-47.41505873,-11.17356443,503,0.22649993,17569.57041,34.38460364,0.39006114,15.61222535,0.877643122,8.402921442,,8.245442649,6.874904504,6.520275635
-48.348131,-12.00434935,308,0.96880156,17842.84649,35.93809373,0.3584478,15.12671754,0.889166371,8.396509844,,8.245442649,6.952779502,6.520275635
-47.36048415,-13.10988699,884,7.5476093,14921.55396,29.27398014,0.45047498,15.88048934,0.839734293,8.340583487,,8.245442649,6.813363239,6.520275635
-47.48805537,-11.10187544,437,0.8697919,17538.01296,32.1731447,0.5007361,14.99318615,0.861239288,8.400719922,,8.245442649,7.389770366,6.520275635
-48.54866393,-10.69329899,254,1.3189989,17747.11679,32.91713372,0.4805595,15.61222535,0.86675794,8.399368475,,8.245442649,7.347523224,6.520275635
-46.77843452,-9.442037318,356,0.08665253,16279.54242,33.57168455,0.40145388,15.93764775,0.87161317,8.40622189,,8.245442649,7.343382108,6.520275635
-47.10182543,-8.548654783,325,2.1704323,18044.01574,32.94988975,0.45609352,14.43357036,0.867000913,8.393579934,,8.245442649,7.281108846,6.520275635
-49.09715758,-11.81821569,297,0.47099715,17408.68196,31.79203547,0.3550127,14.99318615,0.858412352,8.400455857,,8.245442649,7.085015685,6.520275635
-47.32662613,-10.76475341,346,0.7876494,17753.07228,34.79544964,0.47406355,15.12671754,0.880690634,8.397352359,,8.245442649,7.389770366,6.520275635
-46.81131779,-10.7610414,559,1.1040225,17106.29476,36.92874986,0.3014415,15.44517127,0.896514714,8.400822666,,8.245442649,7.336644934,6.520275635
-46.35258341,-10.35105363,604,0.5849619,14299.65341,33.46515626,0.4057834,18.1161802,0.870822981,8.397166006,,8.245442649,7.389770366,6.520275635
-49.62854653,-9.558818183,186,0.96683913,20586.87124,34.70863194,0.511743,17.93007792,0.880046651,8.397512814,,8.245442649,7.389770366,6.520275635
-48.44613368,-10.25313895,243,0.9804902,17553.1622,29.319098,0.4006523,15.53218265,0.840068962,8.399508091,,8.245442649,7.389770366,6.520275635
-49.72165412,-12.411946,238,0.24977705,17113.52737,35.57706537,0.41801244,15.24450057,0.886488388,8.40302789,,8.245442649,7.335265669,6.520275635
-47.24913019,-12.97264845,395,0.3672845,15282.36436,32.1724611,0.4967501,16.54378356,0.861234217,8.405511139,,8.245442649,7.328936514,6.520275635
-48.42802848,-12.04686262,278,0.44682848,17950.08597,35.37412043,0.31794208,15.88048934,0.884983013,8.39996357,,8.245442649,7.602613382,6.520275635
-47.69607478,-6.915014079,274,1.7231864,18014.56362,24.96966755,0.5445099,16.83146563,0.807806399,8.403241044,,8.245442649,7.352250592,6.520275635
-47.52267892,-8.392449724,256,0.60750103,18968.26339,26.54024774,0.39535353,17.89930626,0.819456417,8.399508091,,8.245442649,7.389770366,6.520275635
-46.42767897,-12.750039,503,1.1759192,14881.59296,32.14384739,0.475045,14.65671391,0.861021971,8.399694444,,8.245442649,7.389770366,6.520275635
-46.51858211,-11.15078866,640,0.70858604,15698.40628,33.24298496,0.29351723,15.68633333,0.869174991,8.400988656,,8.245442649,7.336190433,6.520275635
-49.49739459,-10.7513833,206,0.77685523,19597.13927,29.48658098,0.5425162,15.68633333,0.841311293,8.404060189,,8.245442649,7.394497734,6.520275635
-47.81803061,-6.0661956,267,1.204352,18743.77223,29.99244794,0.40765765,16.57363652,0.845063638,8.399508091,,8.245442649,7.389770366,6.520275635
-47.75594195,-12.23136991,376,0.9407968,15344.57088,26.35097488,0.61176217,15.44517127,0.818052457,8.398012732,,8.245442649,7.39834395,6.520275635
-48.36710491,-7.088806609,234,0.69831246,20056.70185,32.31100484,0.4575684,14.99318615,0.862261887,8.398795801,,8.245442649,7.389770366,6.520275635
-48.32362525,-6.844714276,192,0.62752557,20336.68454,32.03300588,0.476008,15.88048934,0.860199787,8.399694444,,8.245442649,7.389770366,6.520275635
-49.5283904,-8.832654997,197,0.74750924,21061.88466,35.02377338,0.47027928,16.26615182,0.88238426,8.397842232,,8.245442649,7.389770366,6.520275635
-49.20380777,-7.630768013,178,0.5796621,19324.87848,32.34575471,0.5652481,14.43357036,0.862519649,8.403183565,,8.245442649,7.39591486,6.520275635
-48.69656775,-6.912426784,148,0.12301251,20207.328,29.46949088,0.43227792,17.87558973,0.841184524,8.40595523,,8.245442649,7.367108978,6.520275635
-48.87287352,-9.614377754,389,1.9465925,20120.82013,29.5583594,0.59522456,14.65671391,0.84184372,8.396089126,,8.245442649,7.28968243,6.520275635
-47.5458748,-6.327126038,224,1.5147008,18457.38775,33.35577962,0.41223055,16.83146563,0.870011663,8.396346862,,8.245442649,7.347523224,6.520275635
-48.59291401,-11.22864871,262,0.64904565,18019.98744,31.83646973,0.4827453,15.81986472,0.85874195,8.399694444,,8.245442649,7.389770366,6.520275635
-47.02937687,-13.01281753,553,0.5410203,15536.89084,30.18522427,0.5542425,16.26615182,0.846493586,8.401374833,,8.245442649,7.392068645,6.520275635
-46.26129371,-12.54677029,744,15.963113,15182.77575,32.8225685,0.3341274,14.43357036,0.866056488,8.34285801,,8.245442649,7.055870284,6.520275635
-48.89724355,-8.329330406,240,1.0484473,19989.23879,32.92852712,0.41855174,14.83903547,0.866842452,8.399182122,,8.245442649,7.389770366,6.520275635
-48.89734303,-12.01311687,268,0.14030582,17421.15349,33.94197005,0.42235655,14.65671391,0.874359819,8.405969702,,8.245442649,7.32020716,6.520275635
-47.92236399,-12.91161363,327,0.4939203,15622.40184,33.71210821,0.46153912,16.76084806,0.872654784,8.396453716,,8.245442649,7.358414954,6.520275635
-47.16270984,-11.76874181,348,0.75207376,16239.37802,34.02229352,0.45975894,14.65671391,0.874955631,8.396453716,,8.245442649,7.389770366,6.520275635
-46.98267172,-11.59674144,399,0.474976,17352.84028,33.96418718,0.39666435,15.34986109,0.874524618,8.397202203,,8.245442649,7.358414954,6.520275635
-48.96223157,-11.24882874,306,0.47282004,19054.07858,34.90414268,0.38050878,15.12671754,0.881496881,8.398147323,,8.245442649,6.88032696,6.520275635
-47.30960005,-11.1675993,471,2.976662,17618.0533,31.85185082,0.55373377,15.24450057,0.858856042,8.396484935,,8.245442649,7.285836214,6.520275635
-50.42224535,-10.60257122,179,0,18550.60893,34.59310286,0.3665322,0,0.879189696,7.927622681,,8.245442649,6.822067054,6.520275635
-48.28851757,-9.096609626,211,1.2155454,19246.27553,32.23979609,0.39098015,17.25196862,0.861733685,8.399508091,,8.245442649,7.389770366,6.520275635
-47.31928048,-9.045379033,292,0.039132595,18622.74181,32.20134337,0.47397956,16.44847338,0.861448456,8.405553955,,8.245442649,7.351095284,6.520275635
-48.4315849,-12.80235732,733,2.739256,15928.73905,31.37845505,0.54632145,16.22532983,0.855344557,8.399170291,,8.245442649,7.285836214,6.520275635
-48.23754403,-6.205868915,123,0.30255926,19487.91531,30.45456424,0.46661836,17.12481344,0.848491456,8.405155655,,8.245442649,7.334811168,6.520275635
-48.11462971,-8.261751143,238,1.5192045,20684.8953,31.20413603,0.4234249,24.47045179,0.854051519,8.398688947,,8.245442649,7.347523224,6.520275635
-48.00993934,-12.37197976,355,1.7079794,15863.02074,30.15788011,0.5351356,15.53218265,0.846290756,8.399035755,,8.245442649,7.352250592,6.520275635
-48.99256503,-9.783980465,253,0.19505629,19840.98733,33.19627202,0.46957102,15.68633333,0.868828491,8.409563018,,8.245442649,7.31817022,6.520275635
-47.48894545,-11.04832592,393,2.6503599,17418.7144,31.79887151,0.5081348,15.93764775,0.85846306,8.394965001,,8.245442649,7.281108846,6.520275635
-47.48900807,-10.05095567,292,0.38843653,17504.78847,35.51547997,0.41314986,15.12671754,0.886031569,8.401062807,,8.245442649,7.334358013,6.520275635
-49.01228352,-8.105931163,170,0.07729086,19867.01576,36.4805335,0.491261,18.6604041,0.893190001,8.406226882,,8.245442649,7.489472426,6.520275635
-49.09547172,-8.543255306,212,0.6928355,20119.77204,35.45786192,0.45965964,15.24450057,0.885604178,8.396287726,,8.245442649,7.390224867,6.520275635
-48.49525404,-10.94404047,212,0.122435704,17981.14232,25.74384908,0.52136505,24.12002068,0.813549009,8.407431187,,8.245442649,7.367108978,6.520275635
-49.87542385,-11.30983202,187,0.03864545,17706.05995,33.22589486,0.44242197,16.99851972,0.869048223,8.402007979,,8.245442649,7.351095284,6.520275635
-48.29852773,-5.411367447,121,0.08649127,19958.57164,31.67924081,0.3205795,15.12671754,0.857575681,8.412993445,,8.245442649,7.587126034,6.520275635
-48.96016663,-9.683836841,281,0.5769864,20517.97115,33.8422778,0.46907225,17.52461281,0.873620337,8.396785696,,8.245442649,7.389770366,6.520275635
-47.15022087,-11.10036444,395,0.5410203,17668.01006,35.69712332,0.37709704,17.20615908,0.887378936,8.397945137,,8.245442649,6.762846807,6.520275635
-47.24585667,-7.937415628,252,0.52895045,18735.13855,26.50948556,0.53153735,18.77412374,0.819228234,8.399854899,,8.245442649,7.358414954,6.520275635
-49.96752456,-11.4932647,190,0.03864545,17222.0434,33.49933646,0.36895585,14.83903547,0.871076517,8.40154478,,8.245442649,6.91364992,6.520275635
-50.53435534,-10.83993795,183,0,18406.45513,33.92359819,0.3987909,14.65671391,0.874223543,8.402458922,,8.245442649,7.375003173,6.520275635
-50.10382273,-11.30651445,188,0.0877839,17489.89914,30.6692159,0.47273636,15.7553262,0.850083667,8.409153551,,8.245442649,7.333669657,6.520275635
-50.56696426,-10.83729938,183,0.087671235,18205.90935,33.92359819,0.3987909,15.12671754,0.874223543,8.40622189,,8.245442649,7.333669657,6.520275635
-49.00696236,-10.3727767,312,0.9718492,18565.63718,33.86221625,0.47284594,14.65671391,0.873768234,8.397352359,,8.245442649,7.389770366,6.520275635
-48.01785325,-12.11826755,380,1.9918063,16461.68564,30.53078609,0.46410587,17.81796062,0.849056843,8.397976657,,8.245442649,7.281108846,6.520275635
-48.70059464,-9.322896262,380,5.312652,20133.7459,30.14967686,0.45969433,17.33773544,0.846229907,8.340583487,,8.245442649,7.218418434,6.520275635
-50.00840153,-9.666290428,174,0.055048183,20280.59472,29.53614227,0.5773042,21.23956973,0.841678921,8.410973839,,8.245442649,7.341033962,6.520275635
-49.07037189,-7.612950462,170,0.32937407,19090.14589,31.94071934,0.57286406,15.24450057,0.859515238,8.407354944,,8.245442649,7.340955663,6.520275635
-48.35066492,-11.06234857,331,1.9072431,17955.82104,31.21268108,0.41245523,16.80847611,0.854114903,8.398688947,,8.245442649,7.281108846,6.520275635
-47.8469917,-12.24702432,508,9.429877,15454.28922,28.61742732,0.53849274,14.65671391,0.834864213,8.345786786,,8.245442649,6.826263475,6.520275635
-47.88986261,-5.941223109,212,0.6291929,18374.29253,31.40750822,0.41718596,14.83903547,0.855560063,8.399508091,,8.245442649,7.389770366,6.520275635
-48.51115273,-7.748265692,367,3.7644112,20460.84795,29.96125851,0.44186258,14.65671391,0.844832285,8.368864441,,8.245442649,7.281108846,6.520275635
-49.18743057,-10.13446184,273,0.23517133,19775.25607,37.95472553,0.3994567,19.02362691,0.904125044,8.40302789,,8.245442649,7.322407194,6.520275635
-47.5059594,-8.62563281,241,0.64098555,18836.05206,31.76810933,0.38586327,18.32539066,0.858234877,8.399508091,,8.245442649,6.911682372,6.520275635
-48.02519162,-9.770717904,319,1.2546533,18421.731,32.0706041,0.371192,18.67848778,0.860478678,8.398605041,,8.245442649,6.762392307,6.520275635
-47.35334339,-12.74254799,381,0.5377585,15435.36599,33.78986816,0.4446229,17.4661166,0.873231581,8.396453716,,8.245442649,7.389770366,6.520275635
-48.15953944,-11.85391403,333,0.7714941,17056.40392,33.16266149,0.32342532,15.12671754,0.86857918,8.400093364,,8.245442649,7.633514293,6.520275635
-49.13860772,-8.445982569,214,0.6322386,19811.35954,34.5828488,0.51556915,14.99318615,0.879113635,8.397512814,,8.245442649,7.389770366,6.520275635
-48.92008157,-12.23986645,278,0.27645713,16852.42562,35.64106779,0.47191206,16.99851972,0.886963136,8.403214243,,8.245442649,7.335265669,6.520275635
-46.43373389,-10.40003971,522,1.1963938,14873.96797,37.2318143,0.36562672,17.36476411,0.89876274,8.396096966,,8.245442649,6.952779502,6.520275635
-48.86070925,-11.10531264,234,0.16220114,18905.99908,35.99278205,0.3482001,20.00477337,0.88957203,8.408032686,,8.245442649,7.045225452,6.520275635
-46.33030326,-12.74070808,583,1.7302698,14339.0885,33.21848915,0.43288594,17.65244618,0.86899329,8.395634572,,8.245442649,7.347523224,6.520275635
-47.06927752,-9.780990136,308,1.2750895,17198.13316,37.15661786,0.32800293,18.9848122,0.898204959,8.398888218,,8.245442649,7.591721652,6.520275635
-47.77911085,-12.7533285,291,0.6627231,15079.64605,32.15149724,0.53082466,23.69564893,0.861078715,8.399854899,,8.245442649,7.389770366,6.520275635
-49.69353343,-9.528750824,179,0.9784906,20313.87101,37.12072865,0.4068421,19.57669484,0.897938745,8.397000016,,8.245442649,7.390224867,6.520275635
-46.92667487,-12.73365658,675,2.1596844,15061.03428,31.06314271,0.46636808,16.99851972,0.853005679,8.394237883,,8.245442649,7.281108846,6.520275635
-48.65037874,-8.854840088,354,0.8199091,20196.62697,32.17216812,0.45434812,16.54378356,0.861232044,8.398795801,,8.245442649,7.389770366,6.520275635
-50.05107453,-11.92399034,196,0.20875019,16230.10753,30.69997808,0.55242246,14.83903547,0.85031185,8.407402707,,8.245442649,7.324250972,6.520275635
-48.81560644,-8.870998188,233,0.29732475,20607.54122,34.80672911,0.49729133,19.73935974,0.880774302,8.404405711,,8.245442649,7.334811168,6.520275635
-46.53071174,-10.94543442,553,1.3855495,15629.32737,37.34021436,0.24259707,19.22729265,0.899566814,8.408669037,,8.245442649,7.265224594,6.520275635
-47.91988845,-9.621381992,204,0.03864545,17952.48312,34.6853894,0.3389874,22.90104796,0.879874246,8.404335318,,8.245442649,7.594839211,6.520275635
-47.44288315,-6.059025837,132,0.13957903,17896.4464,30.2590535,0.5215589,25.12612872,0.847041225,8.409075453,,8.245442649,7.32020716,6.520275635
-48.63704345,-9.385393567,297,0.2705162,19807.13963,32.98962423,0.44179234,16.26615182,0.867295649,8.40248159,,8.245442649,7.334811168,6.520275635
-47.27116768,-11.43645638,371,0.40414482,17285.38225,33.31476338,0.46671098,17.61162419,0.869707418,8.400848487,,8.245442649,7.333903512,6.520275635
-50.13974423,-11.16700423,185,0.07878327,18277.09642,32.79522434,0.4067748,18.1161802,0.865853659,8.408147419,,8.245442649,7.343382108,6.520275635
-46.97990219,-8.645266275,321,0.54364306,18501.62725,33.10968218,0.43279856,17.14162056,0.868186197,8.396453716,,8.245442649,7.389770366,6.520275635
-47.88813146,-6.261036333,295,1.1314746,19152.49629,29.9685218,0.42107671,14.65671391,0.844886162,8.399508091,,8.245442649,7.389770366,6.520275635
-47.5731546,-9.516902853,261,0.6086239,17848.18866,32.91599438,0.34607393,19.35901081,0.866749489,8.400093692,,8.245442649,7.116371097,6.520275635
-47.23886382,-12.47525388,342,0.5465706,15038.82685,34.92123278,0.44004294,20.00000464,0.88162365,8.396453716,,8.245442649,7.389770366,6.520275635
-48.15581376,-8.693419624,228,0.24696982,19946.47256,35.47837004,0.31614792,15.44517127,0.8857563,8.40745736,,8.245442649,7.579009596,6.520275635
-46.47674575,-12.11619584,507,1.0077827,17371.74762,35.68772376,0.36182332,15.88048934,0.887309214,8.396509844,,8.245442649,6.952779502,6.520275635
-50.44676265,-10.81458126,181,0,18648.56426,32.02958786,0.48581082,19.90057509,0.860174433,8.40513059,,8.245442649,7.375003173,6.520275635
-49.91795268,-11.20473859,184,0.12434615,18227.40119,33.1814606,0.45844388,17.19041072,0.868718625,8.403613145,,8.245442649,7.367108978,6.520275635
-48.94571785,-11.06210777,259,0.57896745,18813.53566,31.54764704,0.5122375,17.25196862,0.856599564,8.399854899,,8.245442649,7.389770366,6.520275635
-48.06959598,-5.696922396,173,2.7964623,18845.26608,31.09851921,0.44085598,15.93764775,0.85326809,8.393905903,,8.245442649,7.281108846,6.520275635
-48.14904902,-7.106765949,266,1.2809575,19459.31648,24.71844308,0.49900746,14.43357036,0.805942904,8.400719922,,8.245442649,7.347523224,6.520275635
-49.81734285,-12.6833596,279,0.75789315,17627.36551,33.85481054,0.45123222,15.44517127,0.873713301,8.396453716,,8.245442649,7.389770366,6.520275635
-47.28568007,-10.96902167,380,1.4117426,17729.56413,35.91245858,0.39940962,17.25196862,0.888976218,8.397000016,,8.245442649,7.347977725,6.520275635
-47.28327532,-7.754907966,192,0.2488459,18004.19994,28.04759456,0.53849816,21.07963614,0.830637392,8.410026974,,8.245442649,7.337109447,6.520275635
-48.12732988,-10.37195292,623,5.779738,18165.83624,26.59493606,0.43183574,16.57363652,0.819862076,8.340583487,,8.245442649,7.042264401,6.520275635
-48.29521802,-10.64334985,254,0.55183303,17728.56395,37.29333866,0.32014444,15.88048934,0.899219107,8.399927374,,8.245442649,7.633968794,6.520275635
-49.96212479,-11.63262541,190,0.03864545,16520.51634,27.46994918,0.60222983,15.44517127,0.826352619,8.402838604,,8.245442649,7.3549415,6.520275635
-47.64666273,-6.567528041,231,1.3137152,17922.36688,30.19923815,0.4792337,16.71083764,0.846597536,8.399694444,,8.245442649,7.347523224,6.520275635
-48.08957553,-9.051684953,230,0.828027,19263.56657,33.16607951,0.3890085,23.25238551,0.868604533,8.397166006,,8.245442649,6.942722176,6.520275635
-47.96110509,-7.19088532,211,2.053854,18712.77945,30.54445817,0.48818657,18.40856816,0.849158258,8.396051548,,8.245442649,7.281108846,6.520275635
-49.16981375,-10.45864454,268,1.3844457,19096.8607,35.22714557,0.4583697,17.25196862,0.883892805,8.396287726,,8.245442649,7.347977725,6.520275635
-47.72628674,-7.130443012,187,0.733204,18127.17329,24.81072962,0.32671943,24.08479124,0.806627453,8.402435449,,8.245442649,7.633514293,6.520275635
-49.01605462,-7.576072214,261,1.6688011,18979.93966,31.2844595,0.5018036,18.57272894,0.85464733,8.399900778,,8.245442649,7.347523224,6.520275635
-50.02366332,-11.58730342,198,0.17571087,16476.15546,31.3528199,0.54739624,21.66738672,0.855154404,8.416886701,,8.245442649,7.320468499,6.520275635
-50.1095213,-12.3869942,206,0.08682983,17324.21665,30.2583699,0.61989737,14.83903547,0.847036154,8.407485474,,8.245442649,7.347228323,6.520275635
-46.78581321,-12.82256704,529,3.3459604,15126.26627,32.83624058,0.4221937,16.87591739,0.866157903,8.383885708,,8.245442649,7.281108846,6.520275635
-50.52746515,-12.57290619,215,0.14171565,18177.18416,28.32103616,0.6742512,14.43357036,0.832665686,8.40640333,,8.245442649,7.326351654,6.520275635
-50.44295373,-12.4807436,211,0.11063697,17985.32593,32.09965727,0.48334238,17.01756791,0.860694184,8.408395201,,8.245442649,7.3808483,6.520275635
-49.46531082,-12.91790911,257,0.47213617,16797.68253,33.11423954,0.49864125,17.77466382,0.868220002,8.398414033,,8.245442649,7.358414954,6.520275635
-49.80960068,-10.5502267,179,0.03864545,18796.08218,33.15069842,0.3796534,15.44517127,0.868490442,8.403392952,,8.245442649,6.723717225,6.520275635
-48.98683132,-12.13520043,275,0.23521668,17001.17211,36.27733222,0.41443378,15.34986109,0.891682724,8.40302789,,8.245442649,7.322407194,6.520275635
-48.21581769,-7.421213484,266,0.5750381,19830.56775,26.99826242,0.44107467,17.01756791,0.822853811,8.398795801,,8.245442649,7.389770366,6.520275635
-49.52177498,-8.73515134,156,0.57208675,20914.50113,30.9597476,0.09881206,17.53591237,0.85223873,8.479929409,,8.245442649,8.11330636,6.520275635
-49.77546118,-11.1284974,192,0.22648862,18784.96134,30.3274139,0.43448597,21.43413269,0.847548299,8.404823675,,8.245442649,7.321952693,6.520275635
-49.66208898,-9.283239156,195,0.625461,19977.24248,31.21883352,0.57346576,19.96991989,0.85416054,8.403183565,,8.245442649,7.39591486,6.520275635
-47.17068774,-10.42632317,332,0.61204803,17487.23745,37.10192954,0.38386473,14.43357036,0.8977993,8.397000016,,8.245442649,6.912136873,6.520275635
-47.76800717,-9.818789664,345,1.5918018,18293.84286,0,0.5255394,15.12671754,0,8.420941731,,8.245442649,7.40764512,6.520275635
-48.95158116,-10.31717025,335,0.82743776,18715.20056,35.63218094,0.33459282,14.99318615,0.886897216,8.398888218,,8.245442649,7.633968794,6.520275635
-49.66078402,-11.57917189,203,0.33134007,17307.20923,30.45729866,0.513166,21.31575139,0.848511739,8.404026277,,8.245442649,7.334811168,6.520275635
-50.11824467,-12.55216802,231,0.8033175,17751.62651,30.39064727,0.62871546,14.83903547,0.848017342,8.398012732,,8.245442649,7.39834395,6.520275635
-47.18595269,-8.843899278,330,1.0421814,18105.9137,32.93707217,0.43573025,17.17441038,0.866905836,8.398469832,,8.245442649,7.389770366,6.520275635
-50.53709477,-10.74458234,181,0.08672472,18768.27056,31.11612202,0.54280084,15.24450057,0.853398661,8.413532931,,8.245442649,7.343382108,6.520275635
-50.15807149,-11.11393499,189,0.08773822,18512.64849,31.67069576,0.4642685,15.53218265,0.857512297,8.407851685,,8.245442649,7.333669657,6.520275635
-47.7124564,-10.87827191,393,1.2295175,17067.38913,32.1003897,0.45578805,15.34986109,0.860699617,8.398795801,,8.245442649,7.389770366,6.520275635
-47.94696092,-11.05602331,317,0.19454844,17381.76911,32.59356116,0.36625743,17.45399524,0.864357791,8.410693572,,8.245442649,6.880724856,6.520275635
