latitude,longitude,elevation,slope,landcover,rainfall,lst,ndvi,twi,smi,soil_ph,soil_texture,rf_predictions,svr_predictions,gbr_predictions,dtr_predictions,lr_predictions
-48.3437433374022,-8.904721089673185,240,0.97907877,10,19808.90545785522,30.183857060000037,0.31393847,17.295771239058023,0.8464834440444201,5.2,6,7.190256288411017,8.073246622868274,7.120033717,7.120033717,-35029311.386715785
-48.6068626545049,-11.70993604152945,239,0.2789557,30,18078.628798965226,35.98936403000005,0.31867334,14.839035466236718,0.8895466761320425,5.4,6,7.213646160270018,8.073246622868274,7.120033717,7.120033717,-41907775.60510376
-48.02073201503413,-7.409785489119138,298,1.0856203,10,19507.955882942202,28.10399189000003,0.46365297,15.244500574344883,0.8310557273971911,5.1,6,7.15300932566102,8.073246622868274,7.120033717,7.120033717,-32564701.553845666
-49.7270019787939,-10.880683851123052,186,0.0,30,19106.141506403925,33.043274934285705,0.4796655,14.656713909442765,0.8676936115960507,5.4,6,7.1921956177930175,8.073246622868274,7.120033717,7.120033717,-38417276.172928296
-48.53136411247378,-9.17218952733478,266,0.7797037,30,19864.456613162634,34.670008310000014,0.3430403,15.445171269807034,0.8797601541503983,5.3,6,7.18208982598202,8.073246622868274,7.120033717,7.120033717,-40345071.30143379
-50.1314207413755,-11.602882017896256,192,0.05522596,30,16805.360814266423,34.367513540000004,0.4268503,14.656713909442765,0.8775163531261094,5.5,6,7.184401676306017,8.073246622868274,7.120033717,7.120033717,-39985569.2747487
-49.036034480562776,-8.585154727463554,221,0.6752858,10,20415.23738478336,33.21222278000005,0.60157746,15.445171269807034,0.8689468079711987,5.1,6,7.144271379239018,8.073246622868274,7.120033717,7.120033717,-38617916.494464196
-49.58085214633367,-11.640062578932318,212,0.3055817,30,17200.610602441404,33.236148920000005,0.45490083,14.993186146063977,0.8691242837584303,5.2,6,7.176510593925019,8.073246622868274,7.120033717,7.120033717,-38645123.54361937
-49.66097169524306,-12.369618769120752,236,0.81599194,30,17281.80888818828,32.059324634000006,0.47750252,16.93909629511929,0.8603950103950105,5.3,6,7.15149417277502,8.073246622868274,7.120033717,7.120033717,-37250697.17984667
-48.356920142572484,-6.955909316950979,223,1.0341183,30,19997.45907708397,31.972336025000004,0.5007421,14.433570358128554,0.8597497591400032,5.1,6,7.152330288993019,8.073246622868274,7.120033717,7.120033717,-37148602.6113265
-46.66739802843941,-11.887444318182895,620,0.95011204,10,16199.820994554955,31.561319120000007,0.53812855,14.839035466236718,0.8567009786521984,5.5,4,7.149414244307019,8.073246622868274,7.120033717,7.120033717,-36660055.65244124
-50.2528943249959,-9.890285376306773,174,0.1961453,80,19590.21169750017,32.036423900000045,0.5425404,24.87936039892679,0.8602251407129461,5.5,4,7.183010910844017,8.073246622868274,7.120033717,7.120033717,-37224428.84441962
-48.60463898181654,-9.591729899597288,291,1.0831925,10,19508.536655205244,34.23762878000002,0.4999739,15.937647754904829,0.8765529131382793,5.1,6,7.151419980887019,8.073246622868274,7.120033717,7.120033717,-39832591.19506221
-48.71038911457939,-10.651736196740748,324,0.55185705,30,17900.994840378367,30.055111640000064,0.51636076,15.445171269807034,0.8455284552845534,5.5,6,7.1516824357550215,8.073246622868274,7.120033717,7.120033717,-34876047.3472082
-49.78221577443252,-9.744529681792844,204,0.19322655,10,20509.699593236932,38.79726746000006,0.3601016,15.244500574344883,0.9103747274478987,5.2,6,7.2128457729200175,8.073246622868274,7.120033717,7.120033717,-45235804.00530467
-48.61320190961687,-11.155981819134238,235,0.42509222,10,18067.334017169567,31.40238119000003,0.5652204,15.532182646796663,0.855522032351301,5.3,6,7.151842569574022,8.073246622868274,7.120033717,7.120033717,-36472545.62724838
-47.96507887315904,-13.047868424545483,808,2.500918,20,15370.767169533474,30.406882865000057,0.43779537,15.686333326623922,0.8481377719182602,5.6,6,7.153321860808019,8.073246622868274,7.120033717,7.120033717,-35291771.00667433
-46.45951040150854,-12.087448007512005,517,0.6602689,30,16989.43131512534,35.68772376499999,0.36182332,16.379480507183867,0.8873092135287258,5.6,6,7.16218230604202,8.073246622868274,7.120033717,7.120033717,-41549856.49569043
-48.29147339953013,-11.69375988829863,279,0.3917069,10,17450.47455006135,35.79453689000002,0.29933622,16.414571826995136,0.8881015161502969,5.3,6,7.205107734389018,8.073246622868274,7.120033717,7.120033717,-41676673.05118453
-48.71836674188258,-12.981083210062836,354,3.7781703,30,17280.43380014294,32.35942679000004,0.601787,19.18931340259602,0.8626210638405765,5.5,6,7.118536042082018,8.073246622868274,7.120033717,7.120033717,-37606250.05441941
-48.44604540606092,-9.957042588625026,334,3.1044884,30,18209.84956045832,36.281604740000034,0.40106955,14.839035466236718,0.8917144161046604,5.3,6,7.150165234715018,8.073246622868274,7.120033717,7.120033717,-42254070.29153402
-47.937613598176675,-7.505416844652586,228,0.16063441,30,19343.441211221678,24.489435740000033,0.35420844,15.937647754904829,0.8042442066832315,5.2,6,7.213048940889015,8.073246622868274,7.120033717,7.120033717,-28281705.066533502
-49.96090411619339,-11.005243914874928,184,0.244876,30,18942.66522829124,31.99882567999998,0.476388,19.78186765698161,0.8599462501901526,5.4,6,7.174913500740019,8.073246622868274,7.120033717,7.120033717,-37179625.97555581
-48.00610317719631,-7.2600284776869035,285,0.47007698,10,19110.062056740106,24.311698700000022,0.47089252,15.937647754904829,0.8029258151209374,5.1,6,7.15403798915802,8.073246622868274,7.120033717,7.120033717,-28070988.30851705
-48.20463598684377,-6.390721727834922,178,0.27411804,10,19673.972090962954,30.429954500000008,0.4061902,15.1267175386885,0.8483089092845192,5.0,6,7.179606702891018,8.073246622868274,7.120033717,7.120033717,-35320893.90721328
-50.337764270829176,-11.925496314491213,196,0.03864545,30,17397.299406037717,33.45490219999999,0.38198182,15.1267175386885,0.8707469195274075,5.4,4,7.196143718361019,8.073246622868274,7.120033717,7.120033717,-38904405.727756366
-47.73947455294033,-7.863911971151372,203,0.19712542,10,19607.913766796955,28.772642052500032,0.40001208,16.182770212937815,0.8360155418082251,5.1,6,7.189452971657017,8.073246622868274,7.120033717,7.120033717,-33357072.576909278
-49.55517238085069,-12.472739771363003,210,0.17617561,10,17039.49563459048,31.11624408714289,0.50533056,20.636105875316478,0.8533995668142014,5.3,6,7.187488834830018,8.073246622868274,7.120033717,7.120033717,-36133135.36596025
-47.74207803635184,-8.327271677535158,257,1.5448754,10,19812.65255414485,26.70431270000006,0.49072185,16.573636521624824,0.8206733938441261,5.3,6,7.151471158875019,8.073246622868274,7.120033717,7.120033717,-30906314.720651016
-48.62660766417027,-8.623633937793999,408,2.3220456,10,20661.078131014026,29.635834520000003,0.5043905,15.445171269807034,0.8424184033940133,5.4,6,7.1527389722200185,8.073246622868274,7.120033717,7.120033717,-34380188.24047743
-48.10405801617842,-5.710290625237345,111,0.34996647,10,19162.869528435913,29.12768888000005,0.5239406,19.023626906306596,0.838649155722327,4.9,6,7.16767602423702,8.073246622868274,7.120033717,7.120033717,-33777652.02621142
-49.537602019395386,-10.182963689275859,202,0.2775493,30,20272.617117948474,36.07139651,0.4436997,17.323942116024718,0.8901551645454086,5.3,6,7.179203377797019,8.073246622868274,7.120033717,7.120033717,-42005778.996144965
-47.35267506441122,-10.97794534011626,378,1.0652946,30,17864.897492256347,35.447607860000005,0.38051048,16.89742359871872,0.8855281172354345,5.6,6,7.158451154414019,8.073246622868274,7.120033717,7.120033717,-41265705.939798616
-49.146583457604535,-7.227752985408133,163,0.85008824,30,19592.215228655423,32.73028196000001,0.5340823,18.01012062726857,0.8653719385426705,5.0,6,7.14927085522602,8.073246622868274,7.120033717,7.120033717,-38046587.61144251
-50.37233292652251,-11.698681276735307,194,0.039464954,30,17780.9061992439,32.95928930000002,0.39326173,18.85541848698911,0.8670706353633186,5.5,6,7.195999795040019,8.073246622868274,7.120033717,7.120033717,-38317280.639439374
-48.87738145180427,-12.158525695142512,288,0.77518743,10,16919.10349311321,34.71444257000002,0.38560984,14.656713909442765,0.8800897520409718,5.2,6,7.15782064166202,8.073246622868274,7.120033717,7.120033717,-40396650.82301899
-46.618920692784066,-10.98307703886002,581,1.1730789,30,16846.681223435764,38.27302864249998,0.25170845,16.808476112702227,0.9064861061812282,5.5,6,7.190458676412018,8.073246622868274,7.120033717,7.120033717,-44613167.84146306
-50.064375336924634,-12.509737672228956,208,0.08683817,20,17525.627802055245,32.757626120000054,0.49844325,19.522708713712753,0.865574768013793,5.4,6,7.182108237922018,8.073246622868274,7.120033717,7.120033717,-38078224.996335305
-49.367743235962365,-8.448040757011267,151,0.123415194,80,19496.17043603454,30.66921590000004,0.369197,24.246490217472275,0.8500836671568384,5.0,6,7.192342738214017,8.073246622868274,7.120033717,7.120033717,-35604368.2558327
-47.12095416872492,-11.777997879585518,384,0.67550385,10,16387.667140951933,33.21222278000005,0.4846904,14.656713909442765,0.8689468079711987,5.6,6,7.15336302586302,8.073246622868274,7.120033717,7.120033717,-38616408.24088099
-47.5416580996995,-11.276830237909449,615,1.3861183,20,17467.355864753357,33.926588960000004,0.41103044,14.839035466236718,0.8742457279042647,5.5,6,7.154899773953019,8.073246622868274,7.120033717,7.120033717,-39463178.208166435
-46.47258966469288,-12.701702631264533,483,6.9313216,30,15167.199963463256,34.79519329250002,0.46122897,16.89742359871872,0.8806887328228794,5.8,4,6.998524704067026,8.073246622868274,7.120033717,7.120033717,-40491639.50715132
-48.604653365135604,-11.171459393166133,237,0.27843437,30,18067.334017169567,31.40238119000003,0.5652204,14.433570358128554,0.855522032351301,5.3,6,7.1724315721820195,8.073246622868274,7.120033717,7.120033717,-36472551.38327047
-47.527148821997365,-11.293666564210326,620,1.2692877,30,17467.355864753357,33.926588960000004,0.41103044,14.993186146063977,0.8742457279042647,5.5,6,7.154899773953019,8.073246622868274,7.120033717,7.120033717,-39463179.43033709
-47.00177478841285,-8.889144696160281,472,2.4791505,20,17913.692270144224,32.05009598000004,0.5331635,15.244500574344883,0.8603265554485071,5.9,6,7.149468774399019,8.073246622868274,7.120033717,7.120033717,-37239895.12841165
-49.99472745960661,-12.41000599546789,235,0.89666444,30,17577.317536599043,39.80900138000004,0.3800497,16.22532982735661,0.9178794178794183,5.3,6,7.15865199677102,8.073246622868274,7.120033717,7.120033717,-46433573.4050996
-49.48288458754865,-12.614599987790216,226,0.81614023,30,16972.310046708983,34.64095514000002,0.4301474,20.34572109851681,0.879544647837331,5.4,6,7.15378162552302,8.073246622868274,7.120033717,7.120033717,-40309622.84395607
-48.69143590421441,-8.316648549157762,302,0.6327128,30,20598.457896560598,32.90915834000003,0.44153902,16.602624058498076,0.8666987813329281,5.3,6,7.155998048049021,8.073246622868274,7.120033717,7.120033717,-38258848.977981
-46.650986922323526,-11.253411150013674,672,3.4009123,30,16148.206712280062,34.40511176000001,0.41129306,16.343112863012994,0.8777952436489024,5.6,6,7.1375988826610195,8.073246622868274,7.120033717,7.120033717,-40029699.77113878
-46.76893552084489,-12.570596952713245,369,0.27663824,30,15480.099655981332,32.96840401999998,0.48335025,19.779486703475868,0.8671382451870256,5.5,6,7.175774099557018,8.073246622868274,7.120033717,7.120033717,-38327187.77946044
-48.41932765945626,-10.934840434163576,266,1.3705552,10,17968.574721711673,33.84797450000002,0.4281553,15.686333326623922,0.8736625931747886,5.4,6,7.152827783403019,8.073246622868274,7.120033717,7.120033717,-39370338.220258355
-46.728714137039454,-11.578829339875606,553,0.79762876,30,17132.717243746392,35.67319717999999,0.39317942,18.194770473822118,0.8872014603721922,5.6,6,7.15767671834102,8.073246622868274,7.120033717,7.120033717,-41532680.962700404
-50.62259434526644,-11.864871213179846,195,0.0,30,16911.333017777557,32.890928900000006,0.2309322,14.433570358128554,0.8665635616855131,5.4,6,7.233516350823017,8.073246622868274,7.120033717,7.120033717,-38235966.953782685
-47.50510619789219,-10.150658273520266,324,0.87509376,40,17603.78169761735,33.83302066250002,0.47226405,14.433570358128554,0.8735516708077686,5.1,6,7.151500989690019,8.073246622868274,7.120033717,7.120033717,-39352475.54815395
-50.19500829398441,-9.861133381968852,170,0.0,30,19705.553957818647,32.523491750000005,0.48884997,25.07067502377834,0.8638380406673092,5.6,4,7.1921956177930175,8.073246622868274,7.120033717,7.120033717,-37801593.23456007
-47.06578720693726,-10.864408694164338,405,2.0457282,20,17545.833710781793,38.373005727500015,0.36303985,15.244500574344883,0.9072277014350187,5.4,6,7.16095217570902,8.073246622868274,7.120033717,7.120033717,-44731949.59676511
-47.68309215127327,-9.223253430141627,245,0.9302483,30,18563.427278583884,0.0,0.4784386,18.267631822086987,0.0,5.3,6,7.138153179890013,8.073246622868274,7.120033717,7.120033717,-6558.665281152258
-48.798319440609596,-8.682428362167492,310,0.4397569,30,20430.321099397384,34.88363456000002,0.47657397,14.839035466236718,0.8813447593935402,5.4,6,7.155918484011021,8.073246622868274,7.120033717,7.120033717,-40598387.78163407
-48.02499127713612,-7.496937231256344,309,0.9114819,10,19671.463831543566,26.94186509000002,0.43969864,14.656713909442765,0.8224354748744995,5.3,6,7.15313075855002,8.073246622868274,7.120033717,7.120033717,-31187725.10906343
-47.390280354660916,-10.72728133462942,317,1.3595876,20,17771.877790175844,33.780857016363655,0.41459727,15.532182646796663,0.8731647390183979,5.5,6,7.154899773953019,8.073246622868274,7.120033717,7.120033717,-39290722.09990558
-47.110145316157436,-10.975246497348765,443,0.21145473,20,17860.68450478815,38.458883480000054,0.33129334,14.993186146063977,0.907864712742762,5.6,6,7.222813875611018,8.073246622868274,7.120033717,7.120033717,-44833805.23782595
-49.181362984030145,-10.078333646120317,233,0.58248633,30,20047.46489691342,36.48155890999999,0.43763998,18.206331296223194,0.8931976066122408,5.2,6,7.154946117693021,8.073246622868274,7.120033717,7.120033717,-42491697.150808334
-48.711503744549816,-11.013979969963408,308,0.90261436,30,18647.05640397047,34.91610575000004,0.32596102,15.34986109000271,0.881585619390498,5.3,6,7.186520205535019,8.073246622868274,7.120033717,7.120033717,-40636224.68209004
-50.09971386242189,-9.97829841101061,175,0.27737483,10,19852.412285056093,28.73290757000001,0.6272238,23.256481984482672,0.8357208052330005,5.1,6,7.1625817910440155,8.073246622868274,7.120033717,7.120033717,-33310087.861867186
-49.22342008007443,-8.920210777928652,200,0.53854156,30,21377.663875426984,36.38756336000006,0.3917183,14.993186146063977,0.8925003803052589,5.1,6,7.159545915151021,8.073246622868274,7.120033717,7.120033717,-42380810.036945924
-48.57280129222792,-8.654237748296243,351,6.65014,10,20571.421790631637,26.534551039999997,0.50643456,17.590570779278668,0.8194141608775756,5.5,6,6.997324555677024,8.073246622868274,7.120033717,7.120033717,-30705398.324915342
-47.43837885829416,-9.60863128089653,269,0.43113375,30,17774.07433983317,33.321599419999984,0.39307132,18.902347919211092,0.8697581258556869,5.7,6,7.161217222109021,8.073246622868274,7.120033717,7.120033717,-38746559.15936389
-48.51087890668404,-11.694140812241663,258,0.40213105,30,18132.64823285985,35.60483678000003,0.4091698,17.017567910560786,0.886694386694387,5.3,6,7.170072999210021,8.073246622868274,7.120033717,7.120033717,-41452152.33443718
-46.725286605920175,-12.059393934927975,416,1.1140186,30,16121.445600474219,32.95245326000003,0.506956,18.540337440349212,0.8670199279955381,5.6,6,7.152330288993019,8.073246622868274,7.120033717,7.120033717,-38308499.74756906
-47.548203244315424,-10.685882504768658,349,1.1752278,30,17479.553489614307,33.651096548000055,0.42471528,15.6122253544702,0.8722022209827094,5.4,6,7.153383594766019,8.073246622868274,7.120033717,7.120033717,-39136851.83760625
-47.34709700798579,-11.603352348956907,368,0.34780484,30,16732.05508698806,35.22201854000002,0.4465452,16.13831845036698,0.8838547740986769,5.5,6,7.17085314359002,8.073246622868274,7.120033717,7.120033717,-40997997.2573933
-49.506536037929294,-9.524408501433157,212,0.5597429,30,20776.243668298048,35.419409195000014,0.4347049,14.839035466236718,0.8853189493433399,5.2,6,7.154946117693021,8.073246622868274,7.120033717,7.120033717,-41233401.532199375
-46.45425270059032,-12.863292375587996,634,2.2738972,10,15038.9479854491,33.46378905200004,0.44860026,15.244500574344883,0.8708128391055224,6.0,4,7.1530459159100195,8.073246622868274,7.120033717,7.120033717,-38913914.52913779
-48.6507471063291,-8.24109261190618,576,9.208211,10,20576.04632430545,32.91827306000005,0.41519535,14.433570358128554,0.8667663911566356,5.4,6,7.000984688141025,8.073246622868274,7.120033717,7.120033717,-38269532.98594019
-48.24739157780035,-11.442812177725438,262,0.12443777,10,17618.043267184126,32.01078875000002,0.36964095,14.993186146063977,0.8600349880837689,5.3,6,7.192206166048018,8.073246622868274,7.120033717,7.120033717,-37193289.84734686
-50.20416799597683,-9.939292766467549,171,0.08746821,30,19777.835231021596,31.749310219999984,0.5057859,15.532182646796663,0.858095431266163,5.4,6,7.183155118194018,8.073246622868274,7.120033717,7.120033717,-36884274.49618933
-48.128404649687894,-13.050938711454233,328,1.0312808,20,15105.106745874527,31.047248911999986,0.48827007,23.585380787914332,0.8528877845951017,5.7,6,7.151556553053019,8.073246622868274,7.120033717,7.120033717,-36050645.043223836
-48.43871129860304,-6.8165041626387985,190,0.90512866,30,20242.335820969136,31.029817009999988,0.52496654,15.819864719248445,0.8527584808072614,5.4,6,7.150524760500019,8.073246622868274,7.120033717,7.120033717,-36031890.59153306
-47.73736931322436,-5.5830342376621145,178,0.122731894,30,16675.76940192983,29.729260400000044,0.38490042,15.445171269807034,0.8431114040870143,4.8,6,7.192209418741018,8.073246622868274,7.120033717,7.120033717,-34489556.66558484
-47.11256890475856,-9.278401540295436,318,1.4588764,30,18219.62801596526,35.58774668000001,0.41587472,14.993186146063977,0.8865676182749356,5.3,6,7.15569403000702,8.073246622868274,7.120033717,7.120033717,-41431910.93025853
-48.346810991398364,-11.316603511440892,250,0.9692539,10,18262.792204323916,29.110598780000032,0.43816203,18.355543694409867,0.8385223873028754,5.3,6,7.15313075855002,8.073246622868274,7.120033717,7.120033717,-33757024.2285292
-47.579450009403885,-11.18874502689204,489,1.5016199,10,17533.32702959195,29.322516020000023,0.5257143,14.656713909442765,0.8400943157040721,5.6,6,7.1503583575190195,8.073246622868274,7.120033717,7.120033717,-34007776.04616441
-50.351025644397694,-11.096367750562827,187,0.36653996,30,18189.591553733924,32.90118296000003,0.46219406,14.993186146063977,0.8666396227371841,5.3,6,7.17003263372302,8.073246622868274,7.120033717,7.120033717,-38248579.15794146
-49.37093786655347,-10.8143450847071,204,0.3561985,30,19251.765468723013,35.42596040000001,0.3778533,18.960779002646934,0.8853675439041295,5.2,6,7.175642690894019,8.073246622868274,7.120033717,7.120033717,-41240619.81376194
-48.0164119890863,-12.319306523919636,401,1.2708784,20,16029.416583952843,31.273350935000053,0.4856914,14.656713909442765,0.8545649307844435,5.4,6,7.151471158875019,8.073246622868274,7.120033717,7.120033717,-36318862.91883566
-47.17743395050642,-12.93466137121738,403,0.42509222,30,15338.20981248514,31.175082860000032,0.5568323,14.656713909442765,0.8538360123725981,5.6,6,7.151465855745022,8.073246622868274,7.120033717,7.120033717,-36202176.88133598
-48.68526982950882,-8.964413560219842,466,3.124354,30,20352.49382791924,30.258565211428618,0.5153104,15.34986109000271,0.8470376031351646,5.2,6,7.143859595264019,8.073246622868274,7.120033717,7.120033717,-35117949.84763719
-48.64401970131353,-11.751132339431035,232,0.03864545,30,17822.62554610617,30.546167179999998,0.43836525,24.415221931634036,0.8491709345367883,5.5,6,7.190793515311019,8.073246622868274,7.120033717,7.120033717,-35457916.51989636
-47.79475665738549,-7.695349184739017,199,2.1717665,30,18968.737896417257,29.136233930000003,0.49301264,16.630794935464774,0.8387125399320523,5.3,6,7.1521496341420185,8.073246622868274,7.120033717,7.120033717,-33787680.7807539
-48.967039706539104,-7.214385829329101,248,0.50297344,30,19865.505892365574,31.88603102000002,0.56364715,14.993186146063977,0.8591095786217741,5.0,6,7.150483186443021,8.073246622868274,7.120033717,7.120033717,-37046280.448305935
-48.62763518888271,-7.263845263690773,182,0.2596606,10,19511.208071956567,33.30450932000002,0.49756762,14.433570358128554,0.8696313574362358,5.1,6,7.174913500740019,8.073246622868274,7.120033717,7.120033717,-38726959.90533604
-47.98623664291786,-8.461130760976408,273,1.0153335,10,20044.43795182973,25.62763640000003,0.51274925,14.656713909442765,0.8126869834186911,4.9,6,7.150524760500019,8.073246622868274,7.120033717,7.120033717,-29630613.178489912
-49.62917255695567,-11.646666761588275,197,0.118371956,10,17079.634092961354,33.54377072,0.44263157,14.839035466236718,0.8714061153085545,5.3,6,7.188511687348019,8.073246622868274,7.120033717,7.120033717,-39009587.509449296
-49.045904492769424,-7.831301191407211,198,1.1337547,30,19392.724886582895,34.746913759999984,0.43177685,14.993186146063977,0.8803306120379292,5.0,6,7.153707433635019,8.073246622868274,7.120033717,7.120033717,-40436056.105447404
-48.701834240906294,-12.097958095677178,259,0.087987185,30,17822.707416056517,33.63605726000003,0.40866992,17.174410382053754,0.872090664773592,5.4,6,7.185632689106018,8.073246622868274,7.120033717,7.120033717,-39119188.49084558
-48.38356729473048,-12.408493211984773,348,0.27339485,20,16361.467394609837,32.95416226999998,0.43083236,18.206331296223194,0.8670326048374829,5.5,6,7.177267296251019,8.073246622868274,7.120033717,7.120033717,-38310633.52455651
-48.75378964043149,-8.78364737345721,386,2.7956867,10,20413.428527734024,28.503045724999993,0.5069808,15.6122253544702,0.8340157699913798,5.4,6,7.147614123391018,8.073246622868274,7.120033717,7.120033717,-33037840.746557623
